,UTC time,carbon_intensity,hydro,biomass,wind,solar,unknown,coal,nuclear,nat_gas
347,2019-01-15 11:00:00,442.43,0,816,6653,13,12444,14040,1940,26782
348,2019-01-15 12:00:00,442.7,0,841,6644,12,12325,14077,1940,26402
349,2019-01-15 13:00:00,443.41,0,876,6580,15,12423,14120,1936,26346
350,2019-01-15 14:00:00,444.57,0,871,6548,10,12752,14177,1938,26427
351,2019-01-15 15:00:00,447.2,0,872,6544,1,13304,14259,1940,25594
352,2019-01-15 16:00:00,447.2,0,901,6593,0,14445,14262,1939,27060
353,2019-01-15 17:00:00,447.92,0,893,6689,0,15117,13735,1940,24932
354,2019-01-15 18:00:00,448.91,0,878,6763,0,14419,13693,1940,22515
355,2019-01-15 19:00:00,449.78,0,911,6713,0,13832,13681,1940,20989
356,2019-01-15 20:00:00,452.3,0,902,6510,0,12967,13939,1940,20051
357,2019-01-15 21:00:00,452.42,0,883,6497,0,12217,13749,1940,18322
358,2019-01-15 22:00:00,452.63,0,920,6399,0,11211,13539,1938,16258
359,2019-01-15 23:00:00,456.61,0,940,6557,0,10443,13499,1940,11808
360,2019-01-16 00:00:00,454.18,0,952,6504,0,10048,13013,1940,11004
361,2019-01-16 01:00:00,446.33,0,951,6449,0,10398,11974,1940,12122
362,2019-01-16 02:00:00,445.94,0,944,6472,0,10370,11874,1941,11783
363,2019-01-16 03:00:00,444.65,0,966,6593,0,10188,11948,1940,11681
364,2019-01-16 04:00:00,450.22,0,947,6641,0,10355,12824,1940,12157
365,2019-01-16 05:00:00,449.15,0,932,6654,0,11136,13350,1940,16081
366,2019-01-16 06:00:00,442.67,0,868,6647,0,11953,13396,1940,22668
367,2019-01-16 07:00:00,444.94,0,871,6745,0,12954,14186,1940,25382
368,2019-01-16 08:00:00,445.74,0,874,6775,2,13278,14272,1940,25435
369,2019-01-16 09:00:00,445.89,0,864,6822,10,13440,14284,1940,25368
370,2019-01-16 10:00:00,446.57,0,852,6742,7,13728,14295,1940,25897
371,2019-01-16 11:00:00,446.29,0,844,6769,8,13790,14248,1940,25926
372,2019-01-16 12:00:00,445.39,0,812,6715,12,13509,14085,1940,26002
373,2019-01-16 13:00:00,445.06,0,829,6638,11,13322,14114,1937,26457
374,2019-01-16 14:00:00,445.86,0,856,6481,6,13064,14078,1938,25991
375,2019-01-16 15:00:00,444.0,0,851,6472,0,14111,13336,1938,26359
376,2019-01-16 16:00:00,445.68,0,871,6542,0,15987,13055,1937,26475
377,2019-01-16 17:00:00,447.4,0,888,6641,0,16788,12951,1939,25257
378,2019-01-16 18:00:00,450.62,0,918,6641,0,16604,12873,1940,21922
379,2019-01-16 19:00:00,456.94,0,910,6359,0,15690,13560,1940,20175
380,2019-01-16 20:00:00,460.88,0,899,5736,0,14939,13528,1939,19801
381,2019-01-16 21:00:00,468.62,0,908,4658,0,13476,13458,1940,18632
382,2019-01-16 22:00:00,482.41,0,920,3163,0,10763,13877,1940,17287
383,2019-01-16 23:00:00,460.93,0,896,4386,0,8901,12583,1940,15942
384,2019-01-17 00:00:00,447.24,0,902,5606,0,8863,12141,1940,14907
385,2019-01-17 01:00:00,446.69,0,940,5896,0,9228,12243,1940,14339
386,2019-01-17 02:00:00,449.11,0,978,5693,0,9322,12361,1940,14525
387,2019-01-17 03:00:00,448.96,0,961,5857,0,9435,12561,1940,14741
388,2019-01-17 04:00:00,451.27,0,975,5840,0,9413,13185,1940,15803
389,2019-01-17 05:00:00,451.16,0,945,5774,0,9918,13979,1940,20191
390,2019-01-17 06:00:00,446.43,0,907,5797,0,10530,14070,1939,24952
391,2019-01-17 07:00:00,446.46,0,835,5766,0,10419,14304,1940,26297
392,2019-01-17 08:00:00,447.3,0,840,5512,0,10348,14396,1940,27346
393,2019-01-17 09:00:00,446.89,0,837,5804,9,11130,14402,1940,27266
394,2019-01-17 10:00:00,449.69,0,819,5781,16,12351,14332,1940,26951
395,2019-01-17 11:00:00,452.09,0,819,5345,24,12087,14324,1940,27065
396,2019-01-17 12:00:00,451.56,0,852,5257,24,11733,14441,1940,27674
397,2019-01-17 13:00:00,453.11,0,855,5295,23,12298,14421,1940,27058
398,2019-01-17 14:00:00,450.91,0,886,5654,13,12524,14376,1940,26798
399,2019-01-17 15:00:00,452.75,0,896,5540,1,13335,14246,1940,26766
400,2019-01-17 16:00:00,453.87,0,869,5586,0,14589,14390,1937,28181
401,2019-01-17 17:00:00,457.26,0,872,5607,0,15870,14416,1940,27308
402,2019-01-17 18:00:00,452.39,0,886,6129,0,15298,14251,1940,26800
403,2019-01-17 19:00:00,453.94,0,874,5952,0,14320,14154,1940,24857
404,2019-01-17 20:00:00,456.48,0,898,5746,0,13453,14000,1940,22265
405,2019-01-17 21:00:00,465.63,0,906,4624,0,12302,13779,1940,20111
406,2019-01-17 22:00:00,472.43,0,936,3441,0,10544,13932,1940,20537
407,2019-01-17 23:00:00,474.52,0,939,2806,0,8040,13614,1940,19105
408,2019-01-18 00:00:00,487.76,0,944,1824,0,7697,13996,1940,18558
409,2019-01-18 01:00:00,491.0,0,945,1550,0,7287,14113,1940,18439
410,2019-01-18 02:00:00,496.66,0,943,1098,0,7086,14376,1940,18660
411,2019-01-18 03:00:00,491.64,0,937,1314,0,6947,14165,1940,19071
412,2019-01-18 04:00:00,484.48,0,923,1623,0,7249,14270,1939,21096
413,2019-01-18 05:00:00,476.66,0,908,1330,0,8172,14293,1939,26837
414,2019-01-18 06:00:00,476.23,0,882,1463,0,9079,14794,1940,28753
415,2019-01-18 07:00:00,474.37,0,894,1831,0,9442,15184,1939,29462
416,2019-01-18 08:00:00,480.2,0,922,1228,11,9776,15389,1940,29610
417,2019-01-18 09:00:00,478.08,0,890,1507,38,9961,15323,1940,29547
418,2019-01-18 10:00:00,471.59,0,908,1868,52,10011,14492,1940,29200
419,2019-01-18 11:00:00,478.4,0,914,1502,46,9635,14968,1940,28044
420,2019-01-18 12:00:00,479.76,0,900,1460,34,9496,15468,1941,28787
421,2019-01-18 13:00:00,480.79,0,897,1366,23,9443,15578,1941,28943
422,2019-01-18 14:00:00,481.64,0,901,1197,12,9294,15585,1940,29158
423,2019-01-18 15:00:00,483.31,0,857,1050,4,9500,15572,1940,29287
424,2019-01-18 16:00:00,485.02,0,868,985,0,11051,15571,1940,29874
425,2019-01-18 17:00:00,488.32,0,850,1095,0,12958,15545,1940,29151
426,2019-01-18 18:00:00,484.39,0,909,1443,0,12740,15370,1940,28947
427,2019-01-18 19:00:00,484.6,0,931,1391,0,12215,15357,1940,28520
428,2019-01-18 20:00:00,485.75,0,930,1208,0,11694,15152,1941,27800
429,2019-01-18 21:00:00,486.33,0,945,1479,0,11050,15399,1940,26406
430,2019-01-18 22:00:00,488.52,0,981,1867,0,10176,15105,1941,22283
431,2019-01-18 23:00:00,486.84,0,970,1761,0,8636,15056,1940,22252
432,2019-01-19 00:00:00,489.81,0,978,1637,0,8737,15138,1940,21728
433,2019-01-19 01:00:00,486.41,0,983,1749,0,8507,14837,1940,21822
434,2019-01-19 02:00:00,484.1,0,956,1754,0,8382,14482,1940,21966
435,2019-01-19 03:00:00,485.85,0,963,1761,0,8247,14480,1940,21051
436,2019-01-19 04:00:00,481.86,0,971,2169,0,8299,14466,1940,20996
437,2019-01-19 05:00:00,476.98,0,976,2472,0,8719,14272,1939,21727
438,2019-01-19 06:00:00,471.28,0,935,2552,0,9280,13912,1939,23913
439,2019-01-19 07:00:00,469.24,0,945,2633,0,9611,14398,1940,26337
440,2019-01-19 08:00:00,468.53,0,964,2857,11,9837,14517,1940,26126
441,2019-01-19 09:00:00,470.8,0,873,2750,36,10130,14515,1940,25967
442,2019-01-19 10:00:00,475.73,0,829,2298,59,10265,14554,1940,25703
443,2019-01-19 11:00:00,477.91,0,895,1887,71,10377,14434,1940,25842
444,2019-01-19 12:00:00,479.5,0,893,1655,72,10284,14231,1939,25459
445,2019-01-19 13:00:00,481.91,0,875,1419,57,10182,14423,1940,25830
446,2019-01-19 14:00:00,474.72,0,912,1665,32,10215,13711,1940,26511
447,2019-01-19 15:00:00,469.99,0,994,1888,7,11080,12968,1940,26552
448,2019-01-19 16:00:00,469.41,0,992,2223,0,12379,12842,1940,26348
449,2019-01-19 17:00:00,473.52,0,959,2377,0,14458,13214,1938,26619
450,2019-01-19 18:00:00,475.62,0,959,2675,0,14499,14001,1936,26255
451,2019-01-19 19:00:00,473.34,0,944,2575,0,14223,13277,1938,25824
452,2019-01-19 20:00:00,475.09,0,965,2265,0,13680,13349,1938,25835
453,2019-01-19 21:00:00,476.16,0,962,2108,0,12603,13353,1940,24966
454,2019-01-19 22:00:00,471.8,0,981,2092,0,11579,12919,1940,25079
455,2019-01-19 23:00:00,462.94,0,952,1847,0,9593,11476,1940,24643
456,2019-01-20 00:00:00,468.08,0,969,1617,0,9035,11551,1940,22627
457,2019-01-20 01:00:00,471.17,0,963,1430,0,8706,11663,1941,22048
458,2019-01-20 02:00:00,473.88,0,945,1328,0,8514,11706,1940,21311
459,2019-01-20 03:00:00,483.97,0,949,874,0,8342,12503,1940,20967
460,2019-01-20 04:00:00,490.99,0,969,693,0,8371,13335,1940,20844
461,2019-01-20 05:00:00,490.29,0,993,674,0,8421,13447,1940,21379
462,2019-01-20 06:00:00,487.38,0,982,646,0,8717,13404,1940,22824
463,2019-01-20 07:00:00,487.26,0,953,625,0,9208,13434,1940,23517
464,2019-01-20 08:00:00,486.89,0,945,632,11,9463,13757,1940,24579
465,2019-01-20 09:00:00,487.82,0,951,567,38,9477,13776,1940,24363
466,2019-01-20 10:00:00,489.01,0,935,479,65,9751,13797,1940,24414
467,2019-01-20 11:00:00,487.29,0,955,431,75,9950,13795,1940,25384
468,2019-01-20 12:00:00,487.65,0,963,411,74,9852,13769,1940,25144
469,2019-01-20 13:00:00,485.3,0,992,437,60,9655,13803,1940,25966
470,2019-01-20 14:00:00,484.69,0,1001,448,35,9302,13796,1940,25972
471,2019-01-20 15:00:00,483.83,0,1029,440,8,9696,13640,1940,26336
472,2019-01-20 16:00:00,485.48,0,1033,447,0,11241,13644,1940,26773
473,2019-01-20 17:00:00,489.06,0,1022,481,0,12975,13919,1938,26906
474,2019-01-20 18:00:00,493.76,0,1029,438,0,12798,14703,1936,26452
475,2019-01-20 19:00:00,493.88,0,1023,380,0,12150,14884,1937,26613
476,2019-01-20 20:00:00,493.78,0,942,370,0,11586,14889,1937,26663
477,2019-01-20 21:00:00,492.92,0,980,379,0,10948,14843,1937,26346
478,2019-01-20 22:00:00,495.49,0,951,406,0,10019,14823,1939,24579
479,2019-01-20 23:00:00,495.28,0,950,461,0,8794,14550,1940,23091
480,2019-01-21 00:00:00,494.52,0,947,602,0,8194,14419,1940,22183
481,2019-01-21 01:00:00,494.41,0,947,765,0,7976,14658,1940,21944
482,2019-01-21 02:00:00,495.14,0,931,905,0,7984,14771,1940,21417
483,2019-01-21 03:00:00,492.67,0,921,1016,0,8095,14715,1940,21931
484,2019-01-21 04:00:00,489.65,0,939,1113,0,8158,14633,1939,22550
485,2019-01-21 05:00:00,480.14,0,929,1145,0,8435,14293,1939,26090
486,2019-01-21 06:00:00,482.17,0,944,810,0,8995,14401,1939,27238
487,2019-01-21 07:00:00,483.75,0,969,542,0,9195,14774,1940,28578
488,2019-01-21 08:00:00,482.25,0,948,551,14,9450,14742,1940,29450
489,2019-01-21 09:00:00,483.97,0,950,619,41,9701,14822,1940,28572
490,2019-01-21 10:00:00,481.89,0,980,794,61,9786,14627,1940,28244
491,2019-01-21 11:00:00,482.25,0,1005,910,68,9988,14762,1940,27924
492,2019-01-21 12:00:00,482.91,0,1025,867,68,9940,14801,1944,27731
493,2019-01-21 13:00:00,480.28,0,987,911,49,9914,14697,1944,28846
494,2019-01-21 14:00:00,479.82,0,956,909,23,9857,14669,1941,29239
495,2019-01-21 15:00:00,481.23,0,928,936,8,10286,14650,1940,28897
496,2019-01-21 16:00:00,482.75,0,949,1116,0,11764,14758,1940,28767
497,2019-01-21 17:00:00,484.01,0,960,1241,0,13337,14657,1940,28545
498,2019-01-21 18:00:00,481.44,0,972,1437,0,13739,14583,1940,29197
499,2019-01-21 19:00:00,480.65,0,986,1680,0,13348,14813,1937,28784
500,2019-01-21 20:00:00,481.83,0,965,1880,0,12877,14809,1940,26947
501,2019-01-21 21:00:00,480.79,0,939,2275,0,12422,14806,1940,25511
502,2019-01-21 22:00:00,472.45,0,976,3457,0,11464,14661,1940,23234
503,2019-01-21 23:00:00,454.98,0,980,4269,0,9677,13200,1940,22557
504,2019-01-22 00:00:00,446.07,0,962,4440,0,9881,11797,1940,22376
505,2019-01-22 01:00:00,450.58,0,977,4663,0,10011,12864,1940,22471
506,2019-01-22 02:00:00,452.57,0,948,5015,0,10301,13652,1940,22789
507,2019-01-22 03:00:00,450.44,0,941,5335,0,10864,13656,1940,23369
508,2019-01-22 04:00:00,451.62,0,945,5607,0,11350,14258,1940,24042
509,2019-01-22 05:00:00,451.74,0,973,5798,0,12066,14793,1939,25847
510,2019-01-22 06:00:00,452.3,0,962,5777,0,12531,14892,1938,26672
511,2019-01-22 07:00:00,451.32,0,923,5883,0,13113,14922,1939,28054
512,2019-01-22 08:00:00,453.44,0,938,5642,4,13287,14934,1938,27910
513,2019-01-22 09:00:00,454.09,0,949,5700,3,13400,14953,1937,27287
514,2019-01-22 10:00:00,453.99,0,960,5589,4,12999,15060,1939,27695
515,2019-01-22 11:00:00,455.08,0,852,5400,4,12568,15019,1942,27688
516,2019-01-22 12:00:00,453.82,0,872,5141,2,12447,14683,1942,28545
517,2019-01-22 13:00:00,455.02,0,862,4940,0,12065,14745,1944,28465
518,2019-01-22 14:00:00,455.44,0,835,4783,0,11492,14627,1944,27910
519,2019-01-22 15:00:00,457.96,0,860,4599,0,11745,14510,1944,26911
520,2019-01-22 16:00:00,461.82,0,879,4480,0,12679,14489,1943,25955
521,2019-01-22 17:00:00,462.98,0,886,4492,0,14185,14410,1941,26677
522,2019-01-22 18:00:00,467.45,0,893,4198,0,13900,14795,1940,26028
523,2019-01-22 19:00:00,469.93,0,938,3796,0,13031,14854,1940,25434
524,2019-01-22 20:00:00,473.2,0,939,3215,0,12284,14751,1938,25176
525,2019-01-22 21:00:00,478.8,0,943,2401,0,11708,14456,1940,24462
526,2019-01-22 22:00:00,481.25,0,992,2171,0,10779,14421,1940,23143
527,2019-01-22 23:00:00,480.0,0,971,1872,0,8771,14184,1940,22809
528,2019-01-23 00:00:00,477.76,0,938,1594,0,8519,13385,1940,22917
529,2019-01-23 01:00:00,475.46,0,961,1307,0,8475,12734,1940,23387
530,2019-01-23 02:00:00,479.08,0,945,1255,0,8658,13690,1941,24683
531,2019-01-23 03:00:00,487.93,0,946,770,0,8390,14553,1941,24638
532,2019-01-23 04:00:00,488.92,0,917,666,0,8363,14634,1940,24929
533,2019-01-23 05:00:00,482.79,0,913,729,0,8680,14563,1939,27560
534,2019-01-23 06:00:00,484.87,0,907,682,0,9236,14751,1939,27684
535,2019-01-23 07:00:00,485.43,0,896,589,0,9508,14887,1939,28388
536,2019-01-23 08:00:00,486.29,0,862,534,2,9306,14947,1937,28333
537,2019-01-23 09:00:00,486.49,0,906,479,5,9356,15053,1937,28559
538,2019-01-23 10:00:00,475.33,0,915,448,14,10123,13006,1936,29777
539,2019-01-23 11:00:00,472.11,0,911,471,19,10811,12132,1936,29668
540,2019-01-23 12:00:00,472.09,0,919,454,21,10382,12223,1939,29521
541,2019-01-23 13:00:00,471.16,0,946,491,12,10071,12225,1940,29457
542,2019-01-23 14:00:00,469.47,0,960,555,4,9855,12199,1940,29761
543,2019-01-23 15:00:00,469.32,0,922,644,0,10573,12176,1940,30321
544,2019-01-23 16:00:00,471.92,0,946,666,0,12022,12221,1940,30255
545,2019-01-23 17:00:00,479.23,0,969,736,0,13619,13390,1941,30364
546,2019-01-23 18:00:00,479.05,0,978,826,0,13277,13488,1940,29987
547,2019-01-23 19:00:00,479.32,0,929,819,0,12386,13565,1940,29496
548,2019-01-23 20:00:00,483.47,0,926,769,0,11737,14376,1938,29024
549,2019-01-23 21:00:00,478.37,0,904,677,0,11057,13089,1937,28345
550,2019-01-23 22:00:00,481.92,0,938,491,0,9842,13228,1937,26559
551,2019-01-23 23:00:00,484.0,0,955,485,0,8204,14589,1940,27518
552,2019-01-24 00:00:00,482.95,0,945,390,0,7960,14577,1940,28241
553,2019-01-24 01:00:00,482.67,0,947,345,0,7849,14633,1940,28605
554,2019-01-24 02:00:00,481.82,0,919,395,0,7775,14636,1941,28865
555,2019-01-24 03:00:00,481.05,0,955,378,0,7848,14530,1940,28959
556,2019-01-24 04:00:00,482.87,0,922,432,0,8113,14874,1940,29048
557,2019-01-24 05:00:00,483.56,0,931,473,0,8607,14858,1938,28868
558,2019-01-24 06:00:00,483.12,0,922,540,0,9100,14954,1938,29472
559,2019-01-24 07:00:00,481.32,0,877,640,0,9319,15059,1940,30594
560,2019-01-24 08:00:00,480.46,0,849,694,2,9450,15045,1940,31002
561,2019-01-24 09:00:00,480.33,0,861,723,11,9569,15034,1940,30932
562,2019-01-24 10:00:00,481.73,0,821,672,10,9924,15144,1940,31157
563,2019-01-24 11:00:00,486.61,0,834,556,15,10358,15353,1938,29895
564,2019-01-24 12:00:00,486.95,0,848,550,19,10048,15291,1937,29301
565,2019-01-24 13:00:00,484.65,0,894,537,15,9610,15173,1940,29698
566,2019-01-24 14:00:00,483.83,0,926,456,8,9707,15101,1940,30259
567,2019-01-24 15:00:00,483.32,0,928,468,1,10146,15036,1940,30689
568,2019-01-24 16:00:00,485.27,0,941,437,0,11652,14921,1940,30664
569,2019-01-24 17:00:00,488.06,0,922,433,0,13162,14925,1940,30447
570,2019-01-24 18:00:00,488.64,0,937,501,0,13191,14934,1940,29848
571,2019-01-24 19:00:00,488.27,0,952,558,0,12814,14921,1940,29433
572,2019-01-24 20:00:00,487.15,0,952,483,0,12039,14832,1940,29537
573,2019-01-24 21:00:00,485.37,0,963,452,0,11270,14649,1940,29513
574,2019-01-24 22:00:00,482.66,0,974,506,0,10539,14650,1940,30049
575,2019-01-24 23:00:00,480.43,0,973,539,0,8527,14708,1940,29519
576,2019-01-25 00:00:00,480.24,0,947,602,0,8073,14581,1940,28742
577,2019-01-25 01:00:00,480.74,0,1018,567,0,8103,14728,1940,28737
578,2019-01-25 02:00:00,482.01,0,985,598,0,7873,14774,1940,28041
579,2019-01-25 03:00:00,483.86,0,929,438,0,8806,14760,1940,28792
580,2019-01-25 04:00:00,488.48,0,837,368,0,8979,15302,1940,28658
581,2019-01-25 05:00:00,484.05,0,932,461,0,9698,14761,1940,29304
582,2019-01-25 06:00:00,484.93,0,936,500,0,10301,14894,1938,29485
583,2019-01-25 07:00:00,483.3,0,920,711,0,10521,15002,1940,29920
584,2019-01-25 08:00:00,480.75,0,922,909,1,10811,15000,1940,30648
585,2019-01-25 09:00:00,479.53,0,910,1295,7,11076,15001,1938,29899
586,2019-01-25 10:00:00,481.14,0,707,1694,6,10843,15791,1936,29979
587,2019-01-25 11:00:00,474.6,0,897,1944,11,12166,14772,1936,30261
588,2019-01-25 12:00:00,472.91,0,885,2206,12,12246,14858,1936,30441
589,2019-01-25 13:00:00,469.83,0,868,2650,9,12770,14862,1938,30931
590,2019-01-25 14:00:00,468.93,0,888,2917,3,13395,14764,1940,30553
591,2019-01-25 15:00:00,468.05,0,886,3535,0,14863,14766,1940,29812
592,2019-01-25 16:00:00,471.94,0,896,3590,0,16988,14776,1940,29178
593,2019-01-25 17:00:00,468.22,0,887,4098,0,17814,14366,1940,29032
594,2019-01-25 18:00:00,464.84,0,928,4256,0,16973,14004,1940,28380
595,2019-01-25 19:00:00,464.02,0,982,4627,0,15916,13843,1940,25109
596,2019-01-25 20:00:00,462.55,0,989,5236,0,15239,13656,1940,21597
597,2019-01-25 21:00:00,462.93,0,1035,5533,0,14466,13580,1940,18474
598,2019-01-25 22:00:00,460.17,0,1023,5359,0,13634,12559,1937,16671
599,2019-01-25 23:00:00,448.91,0,1031,5476,0,11394,12066,1940,17719
600,2019-01-26 00:00:00,452.45,0,1027,4925,0,8973,12541,1939,16815
601,2019-01-26 01:00:00,455.58,0,1034,4650,0,8839,12546,1940,16376
602,2019-01-26 02:00:00,453.65,0,1028,4993,0,8620,12354,1940,14575
603,2019-01-26 03:00:00,452.73,0,1054,5247,0,9181,12176,1940,13694
604,2019-01-26 04:00:00,438.67,0,1043,6193,0,9255,11278,1943,12514
605,2019-01-26 05:00:00,436.29,0,1031,6391,0,9822,11139,1942,13315
606,2019-01-26 06:00:00,435.68,0,779,6955,0,9722,12290,1943,17119
607,2019-01-26 07:00:00,446.33,0,1028,5418,0,13041,12099,1940,22670
608,2019-01-26 08:00:00,453.17,0,1011,5098,4,14379,12671,1940,23930
609,2019-01-26 09:00:00,449.82,0,1011,5716,5,14906,12832,1940,24369
610,2019-01-26 10:00:00,448.46,0,1009,5956,14,14978,12874,1940,24299
611,2019-01-26 11:00:00,451.4,0,959,5667,14,15211,12867,1938,24305
612,2019-01-26 12:00:00,450.01,0,974,5629,17,14567,12840,1939,24367
613,2019-01-26 13:00:00,449.72,0,970,5707,9,14203,12855,1940,23689
614,2019-01-26 14:00:00,449.03,0,974,5688,6,14044,12816,1940,23902
615,2019-01-26 15:00:00,449.92,0,1032,5624,2,14270,12578,1940,22730
616,2019-01-26 16:00:00,455.89,0,1046,5526,0,16753,12603,1940,22675
617,2019-01-26 17:00:00,458.04,0,1059,5875,0,18308,12604,1940,21382
618,2019-01-26 18:00:00,453.89,0,1056,6046,0,17006,12403,1941,20880
619,2019-01-26 19:00:00,452.14,0,1065,6136,0,15952,12201,1940,19272
620,2019-01-26 20:00:00,451.31,0,1069,6262,0,13943,11998,1940,15301
621,2019-01-26 21:00:00,449.1,0,1054,6375,0,12577,11980,1941,13904
622,2019-01-26 22:00:00,442.03,0,1050,6476,0,11978,10872,1940,12015
623,2019-01-26 23:00:00,426.9,0,1046,6538,0,11545,8971,1940,11113
624,2019-01-27 00:00:00,423.84,0,1044,6576,0,12002,8466,1940,11297
625,2019-01-27 01:00:00,421.28,0,1051,6431,0,11316,8163,1940,10433
626,2019-01-27 02:00:00,410.59,0,1076,6147,0,10369,6983,1940,9426
627,2019-01-27 03:00:00,401.38,0,1072,6036,0,9699,6228,1941,9097
628,2019-01-27 04:00:00,395.42,0,1078,5825,0,8945,5796,1943,8710
629,2019-01-27 05:00:00,403.81,0,1083,5651,0,8767,6484,1944,9058
630,2019-01-27 06:00:00,414.95,0,1070,5110,0,9352,6734,1944,9993
631,2019-01-27 07:00:00,440.1,0,1062,4517,0,9856,8408,1944,10104
632,2019-01-27 08:00:00,469.43,0,1054,3773,1,11762,10951,1944,12518
633,2019-01-27 09:00:00,482.21,0,1001,3346,4,13567,12675,1941,15560
634,2019-01-27 10:00:00,477.3,0,944,4051,4,14139,12724,1940,15533
635,2019-01-27 11:00:00,468.89,0,938,4814,13,14715,12039,1940,14697
636,2019-01-27 12:00:00,461.98,0,936,5354,23,14216,11559,1940,13469
637,2019-01-27 13:00:00,467.31,0,970,4929,22,13713,11832,1940,13015
638,2019-01-27 14:00:00,467.82,0,988,4815,10,13656,11969,1940,13635
639,2019-01-27 15:00:00,462.88,0,995,5410,3,14477,11949,1940,14098
640,2019-01-27 16:00:00,463.25,0,1018,5453,0,16421,11897,1940,15757
641,2019-01-27 17:00:00,462.83,0,1045,5687,0,17683,12042,1939,16683
642,2019-01-27 18:00:00,461.84,0,1058,5895,0,18166,12037,1940,16743
643,2019-01-27 19:00:00,458.26,0,1049,6328,0,17604,11957,1940,15789
644,2019-01-27 20:00:00,456.62,0,1049,6090,0,15151,11623,1940,13557
645,2019-01-27 21:00:00,454.76,0,999,6192,0,14702,11346,1941,12722
646,2019-01-27 22:00:00,449.86,0,1011,5509,0,13283,10060,1940,12225
647,2019-01-27 23:00:00,442.39,0,997,4720,0,11251,9000,1940,13305
648,2019-01-28 00:00:00,450.16,0,1027,3407,0,9601,8306,1940,11262
649,2019-01-28 01:00:00,432.64,0,1046,3810,0,9482,7030,1940,11351
650,2019-01-28 02:00:00,423.02,0,1033,4125,0,9368,6427,1944,11037
651,2019-01-28 03:00:00,415.69,0,1018,4830,0,9479,6570,1944,11666
652,2019-01-28 04:00:00,421.37,0,1030,5379,0,11143,7597,1943,14897
653,2019-01-28 05:00:00,431.35,0,1005,5979,0,14567,9214,1940,20725
654,2019-01-28 06:00:00,438.72,0,984,6402,0,16798,11227,1940,26259
655,2019-01-28 07:00:00,443.77,0,1007,6558,0,17213,12574,1939,27351
656,2019-01-28 08:00:00,444.34,0,980,6509,0,17273,12837,1940,28506
657,2019-01-28 09:00:00,444.26,0,949,6635,4,17410,12825,1939,28183
658,2019-01-28 10:00:00,445.28,0,952,6713,10,17812,12885,1936,27714
659,2019-01-28 11:00:00,446.55,0,959,6622,19,17480,13031,1940,27035
660,2019-01-28 12:00:00,445.9,0,965,6476,12,16912,12894,1940,26944
661,2019-01-28 13:00:00,444.52,0,949,6494,19,16271,12891,1940,26979
662,2019-01-28 14:00:00,448.2,0,947,5822,11,15656,12837,1940,26589
663,2019-01-28 15:00:00,448.0,0,923,5560,1,15677,12595,1938,27536
664,2019-01-28 16:00:00,453.17,0,917,5245,0,17363,12718,1938,28222
665,2019-01-28 17:00:00,452.8,0,936,5376,0,17678,12818,1940,28521
666,2019-01-28 18:00:00,456.29,0,975,4689,0,16829,12855,1940,28188
667,2019-01-28 19:00:00,460.09,0,989,4569,0,16075,12761,1941,24691
668,2019-01-28 20:00:00,469.61,0,974,3553,0,15204,12816,1942,22949
669,2019-01-28 21:00:00,469.88,0,963,3219,0,12303,12646,1940,20880
670,2019-01-28 22:00:00,466.18,0,960,3471,0,11234,12123,1940,18866
671,2019-01-28 23:00:00,461.04,0,945,3495,0,9332,12138,1940,19231
672,2019-01-29 00:00:00,467.02,0,957,2547,0,9019,12205,1940,20689
673,2019-01-29 01:00:00,470.69,0,956,2279,0,8854,12253,1940,20187
674,2019-01-29 02:00:00,477.84,0,982,1798,0,8907,12294,1940,19279
675,2019-01-29 03:00:00,468.35,0,910,2776,0,8695,12286,1940,19072
