timestamp,carbon_intensity,coal,gas,nuclear,solar,unknown,wind,hydro
2026-05-23T05:30:00,452.0236273917294,18177.78,82593.51000000001,11538.619999999999,0.44,149.9,27258.120000000003,270.0
2026-05-23T05:45:00,457.800136024762,18039.2,83083.23999999999,11534.85,0.33,150.0,25305.32,272.0
2026-05-23T06:00:00,462.39030462703823,18144.75,83380.97,11535.68,0.32,149.9,24088.95,266.0
2026-05-23T06:15:00,464.1063042218377,18168.1,83423.35,11536.04,1.8,149.3,23605.43,265.0
2026-05-23T06:30:00,459.96729706843445,17528.35,83085.04000000001,11540.49,143.63,149.7,23742.34,267.0
2026-05-23T06:45:00,454.79477453254725,17071.57,83394.95,11537.41,1092.69,149.8,23774.1,266.0
2026-05-23T07:00:00,441.36240567820755,16718.02,81902.72,11537.39,3947.2799999999997,150.0,24497.03,267.0
2026-05-23T07:15:00,421.19742912808505,15994.59,78720.45999999999,11535.32,8785.02,150.1,24719.44,269.0
2026-05-23T07:30:00,400.8134860778594,15425.87,75617.29000000001,11535.73,15269.39,149.5,23880.59,268.0
2026-05-23T07:45:00,372.71541325723143,14843.8,71838.91,11536.880000000001,24244.43,150.3,23638.21,269.0
2026-05-23T08:00:00,354.5814282417573,14277.29,69318.12,11540.14,31478.54,150.2,22027.76,271.0
2026-05-23T08:15:00,333.72261225553837,13620.189999999999,67474.92,11541.1,41272.27,149.8,19679.010000000002,271.0
2026-05-23T08:30:00,315.5754829991197,12774.71,65579.8,11537.86,48970.7,150.4,18046.82,270.0
2026-05-23T08:45:00,306.70047023532106,12507.07,64924.99,11537.45,54428.259999999995,150.3,16375.3,272.0
2026-05-23T09:00:00,307.21406666504544,12590.130000000001,66783.64,11541.87,57437.36,150.1,14878.01,135.0
2026-05-23T09:15:00,304.81612924099835,12673.52,67781.29000000001,11539.55,60212.97,149.8,14531.740000000002,136.0
2026-05-23T09:30:00,297.2139301993248,12694.45,66939.19,11537.85,64634.619999999995,150.2,14186.64,133.0
2026-05-23T09:45:00,295.5619507637303,12905.66,66817.2,11542.5,66786.69,150.0,13651.08,132.0
2026-05-23T10:00:00,291.12243556612447,12943.14,66150.56,11539.09,69081.85,149.8,13791.619999999999,132.0
2026-05-23T10:15:00,291.2675395325871,13033.52,67031.01000000001,11537.28,70936.7,150.2,12906.05,132.0
2026-05-23T10:30:00,294.2531820473782,13110.0,67942.75,11537.619999999999,70423.59,150.1,12464.310000000001,132.0
2026-05-23T10:45:00,288.9101725212766,12916.17,66762.37,11535.119999999999,71299.25,149.8,13483.630000000001,132.0
2026-05-23T11:00:00,280.2198298529372,12580.130000000001,65026.61,11536.69,71791.20999999999,149.5,16169.67,130.0
2026-05-23T11:15:00,271.2393243135377,12149.56,63617.85,11537.970000000001,73968.25,150.0,17510.510000000002,132.0
2026-05-23T11:30:00,266.5895423513046,11842.11,62856.619999999995,11535.74,74980.75,149.7,18051.879999999997,134.0
2026-05-23T11:45:00,262.80094797843935,11494.85,62306.92,11533.880000000001,76886.57,150.0,17228.32,135.0
2026-05-23T12:00:00,266.2035710370085,11720.52,63337.5,11535.06,76060.58,149.6,17436.57,53.0
