,Unnamed: 0,carbon_intensity,UTC time,nuclear,unknown,wind,hydro,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
210,210,60.25,2019-01-09 18:00:00+00:00,8185,2627,3096,11165,8.663426787,273.5902857,270.796564,9.71707191,0.789082595
211,211,60.54,2019-01-09 19:00:00+00:00,8188,2611,2860,11141,9.53945162,273.3888067,270.44923,0.0,0.361902778
212,212,62.01,2019-01-09 20:00:00+00:00,8183,2597,2609,10694,9.53945162,273.3888067,270.44923,0.0,0.361902778
213,213,64.47,2019-01-09 21:00:00+00:00,8187,2589,2337,9977,9.53945162,273.3888067,270.44923,0.0,0.361902778
214,214,67.86,2019-01-09 22:00:00+00:00,8187,2568,2103,8900,10.08981607,273.4806325,270.4829256,0.0,0.88911438
215,215,72.59,2019-01-09 23:00:00+00:00,8188,2552,1880,7595,10.08981607,273.4806325,270.4829256,0.0,0.88911438
216,216,81.85,2019-01-10 00:00:00+00:00,8187,2544,1477,5664,10.08981607,273.4806325,270.4829256,0.0,0.88911438
217,217,82.4,2019-01-10 01:00:00+00:00,8187,2532,1388,5561,9.938823568,274.2993707,271.3605514,0.0,0.536302148
218,218,82.79,2019-01-10 02:00:00+00:00,8186,2532,1397,5470,9.938823568,274.2993707,271.3605514,0.0,0.536302148
219,219,81.41,2019-01-10 03:00:00+00:00,8191,2526,1510,5614,9.938823568,274.2993707,271.3605514,0.0,0.536302148
220,220,78.12,2019-01-10 04:00:00+00:00,8185,2536,1700,6246,9.899568109,274.5310727,271.4355288,0.0,1.082990153
221,221,71.18,2019-01-10 05:00:00+00:00,8175,2545,1910,7929,9.899568109,274.5310727,271.4355288,0.0,1.082990153
222,222,65.85,2019-01-10 06:00:00+00:00,8174,2585,2120,9693,9.899568109,274.5310727,271.4355288,0.0,1.082990153
223,223,62.6,2019-01-10 07:00:00+00:00,8179,2601,2365,10747,10.08579722,274.6220686,271.1076295,4.342604269,0.558125827
224,224,61.28,2019-01-10 08:00:00+00:00,8187,2587,2603,10898,10.08579722,274.6220686,271.1076295,4.342604269,0.558125827
225,225,62.33,2019-01-10 09:00:00+00:00,8189,2652,2808,10816,10.08579722,274.6220686,271.1076295,4.342604269,0.558125827
226,226,62.82,2019-01-10 10:00:00+00:00,8184,2662,2901,10618,10.00822318,274.8558197,270.5471509,28.41417506,1.034553953
227,227,61.49,2019-01-10 11:00:00+00:00,8182,2613,3004,10634,10.00822318,274.8558197,270.5471509,28.41417506,1.034553953
228,228,61.04,2019-01-10 12:00:00+00:00,8180,2585,3101,10484,10.00822318,274.8558197,270.5471509,28.41417506,1.034553953
229,229,61.12,2019-01-10 13:00:00+00:00,8181,2584,3217,10329,9.889906143,273.998247,269.3458676,21.32140569,0.391294046
230,230,61.47,2019-01-10 14:00:00+00:00,8185,2605,3345,10233,9.889906143,273.998247,269.3458676,21.32140569,0.391294046
231,231,62.28,2019-01-10 15:00:00+00:00,8176,2654,3566,10109,9.889906143,273.998247,269.3458676,21.32140569,0.391294046
232,232,60.45,2019-01-10 16:00:00+00:00,8184,2587,3762,10074,9.568905829,273.151984,268.1425567,10.43178545,0.625049614
233,233,61.15,2019-01-10 17:00:00+00:00,8191,2593,3937,9661,9.568905829,273.151984,268.1425567,10.43178545,0.625049614
234,234,60.8,2019-01-10 18:00:00+00:00,8187,2581,4152,9490,9.568905829,273.151984,268.1425567,10.43178545,0.625049614
235,235,60.95,2019-01-10 19:00:00+00:00,8191,2582,4299,9285,8.816501027,272.5092905,267.4667448,0.0,0.175254309
236,236,60.16,2019-01-10 20:00:00+00:00,8192,2540,4444,9100,8.816501027,272.5092905,267.4667448,0.0,0.175254309
237,237,60.63,2019-01-10 21:00:00+00:00,8194,2506,4540,8525,8.816501027,272.5092905,267.4667448,0.0,0.175254309
238,238,61.51,2019-01-10 22:00:00+00:00,8201,2471,4649,7777,8.138491403,272.0638584,267.2739122,0.0,0.318891768
239,239,64.54,2019-01-10 23:00:00+00:00,8198,2449,4738,6432,8.138491403,272.0638584,267.2739122,0.0,0.318891768
240,240,68.05,2019-01-11 00:00:00+00:00,8194,2386,4754,4827,8.138491403,272.0638584,267.2739122,0.0,0.318891768
241,241,67.09,2019-01-11 01:00:00+00:00,8200,2338,4805,4694,6.628797421,272.5790689,268.6021887,0.0,0.097239202
242,242,66.91,2019-01-11 02:00:00+00:00,8199,2333,4881,4637,6.628797421,272.5790689,268.6021887,0.0,0.097239202
243,243,65.22,2019-01-11 03:00:00+00:00,8199,2260,4906,4561,6.628797421,272.5790689,268.6021887,0.0,0.097239202
244,244,61.3,2019-01-11 04:00:00+00:00,8196,2181,4864,5217,5.687393194,271.9710997,268.358977,0.0,0.202318
245,245,59.21,2019-01-11 05:00:00+00:00,8200,2196,4750,6178,5.687393194,271.9710997,268.358977,0.0,0.202318
246,246,54.91,2019-01-11 06:00:00+00:00,8196,2234,4664,8298,5.687393194,271.9710997,268.358977,0.0,0.202318
247,247,53.55,2019-01-11 07:00:00+00:00,8196,2251,4559,9166,4.875515829,271.7099976,268.3181649,6.297046952,0.045622365
248,248,53.77,2019-01-11 08:00:00+00:00,8186,2293,4445,9597,4.875515829,271.7099976,268.3181649,6.297046952,0.045622365
249,249,55.0,2019-01-11 09:00:00+00:00,8187,2348,4342,9672,4.875515829,271.7099976,268.3181649,6.297046952,0.045622365
250,250,55.24,2019-01-11 10:00:00+00:00,8204,2354,4306,9641,4.173917319,272.0715991,268.7281198,30.86088583,0.159303968
251,251,54.98,2019-01-11 11:00:00+00:00,8204,2341,4365,9575,4.173917319,272.0715991,268.7281198,30.86088583,0.159303968
252,252,54.77,2019-01-11 12:00:00+00:00,8201,2325,4330,9552,4.173917319,272.0715991,268.7281198,30.86088583,0.159303968
253,253,54.5,2019-01-11 13:00:00+00:00,8196,2312,4385,9498,3.553326661,271.3116355,268.3244438,18.87272793,0.150724915
254,254,55.21,2019-01-11 14:00:00+00:00,8202,2313,4481,9093,3.553326661,271.3116355,268.3244438,18.87272793,0.150724915
255,255,55.3,2019-01-11 15:00:00+00:00,8207,2323,4604,9022,3.553326661,271.3116355,268.3244438,18.87272793,0.150724915
256,256,55.15,2019-01-11 16:00:00+00:00,8207,2353,4647,9325,2.929407246,270.938842,268.1164107,9.167135685,0.399721469
257,257,56.21,2019-01-11 17:00:00+00:00,8207,2412,4730,9323,2.929407246,270.938842,268.1164107,9.167135685,0.399721469
258,258,56.72,2019-01-11 18:00:00+00:00,8200,2414,4732,9125,2.929407246,270.938842,268.1164107,9.167135685,0.399721469
259,259,57.02,2019-01-11 19:00:00+00:00,8203,2416,4732,9014,2.661684922,270.5432479,267.8420483,0.0,0.142431441
260,260,58.78,2019-01-11 20:00:00+00:00,8202,2403,4686,8215,2.661684922,270.5432479,267.8420483,0.0,0.142431441
261,261,60.87,2019-01-11 21:00:00+00:00,8210,2392,4611,7381,2.661684922,270.5432479,267.8420483,0.0,0.142431441
262,262,63.62,2019-01-11 22:00:00+00:00,8204,2387,4531,6452,2.852864462,270.408699,267.8942702,0.0,0.377013808
263,263,67.06,2019-01-11 23:00:00+00:00,8214,2371,4401,5344,2.852864462,270.408699,267.8942702,0.0,0.377013808
264,264,70.94,2019-01-12 00:00:00+00:00,8204,2350,4182,4311,2.852864462,270.408699,267.8942702,0.0,0.377013808
265,265,70.63,2019-01-12 01:00:00+00:00,8209,2339,4182,4311,2.85546965,270.2657263,268.045843,0.0,0.158193601
266,266,71.28,2019-01-12 02:00:00+00:00,8210,2256,3717,4016,2.85546965,270.2657263,268.045843,0.0,0.158193601
267,267,72.51,2019-01-12 03:00:00+00:00,8207,2247,3509,3855,2.85546965,270.2657263,268.045843,0.0,0.158193601
268,268,73.38,2019-01-12 04:00:00+00:00,8205,2249,3321,3848,3.682992495,270.5436849,268.4391346,0.0,0.453681446
269,269,72.36,2019-01-12 05:00:00+00:00,8203,2272,3174,4404,3.682992495,270.5436849,268.4391346,0.0,0.453681446
270,270,69.89,2019-01-12 06:00:00+00:00,8202,2297,3020,5378,3.682992495,270.5436849,268.4391346,0.0,0.453681446
271,271,65.71,2019-01-12 07:00:00+00:00,8199,2314,2920,6816,4.468271588,271.045365,269.0302595,3.285349307,0.525836698
272,272,63.34,2019-01-12 08:00:00+00:00,8104,2332,2801,7934,4.468271588,271.045365,269.0302595,3.285349307,0.525836698
273,273,63.33,2019-01-12 09:00:00+00:00,7479,2347,2693,8792,4.468271588,271.045365,269.0302595,3.285349307,0.525836698
274,274,62.54,2019-01-12 10:00:00+00:00,7409,2355,2534,9353,5.17812735,271.7793263,269.7502201,17.74328633,1.235390333
275,275,63.39,2019-01-12 11:00:00+00:00,7393,2379,2347,9460,5.17812735,271.7793263,269.7502201,17.74328633,1.235390333
276,276,63.08,2019-01-12 12:00:00+00:00,7509,2380,2229,9576,5.17812735,271.7793263,269.7502201,17.74328633,1.235390333
277,277,63.04,2019-01-12 13:00:00+00:00,7566,2368,2058,9608,5.750424942,271.8311122,269.7220319,13.18677197,0.746571335
278,278,63.53,2019-01-12 14:00:00+00:00,7587,2375,1987,9547,5.750424942,271.8311122,269.7220319,13.18677197,0.746571335
279,279,64.33,2019-01-12 15:00:00+00:00,7589,2403,1819,9668,5.750424942,271.8311122,269.7220319,13.18677197,0.746571335
280,280,63.08,2019-01-12 16:00:00+00:00,7585,2395,1708,10145,5.978537791,271.412866,268.7047396,6.591492934,1.520531111
281,281,62.58,2019-01-12 17:00:00+00:00,7565,2410,1615,10553,5.978537791,271.412866,268.7047396,6.591492934,1.520531111
282,282,62.72,2019-01-12 18:00:00+00:00,7798,2417,1519,10423,5.978537791,271.412866,268.7047396,6.591492934,1.520531111
283,283,62.96,2019-01-12 19:00:00+00:00,7834,2378,1474,10032,6.455699477,270.5681089,267.2346832,0.0,0.531385954
284,284,65.09,2019-01-12 20:00:00+00:00,7853,2376,1370,9389,6.455699477,270.5681089,267.2346832,0.0,0.531385954
285,285,65.7,2019-01-12 21:00:00+00:00,7919,2329,1296,8838,6.455699477,270.5681089,267.2346832,0.0,0.531385954
286,286,68.47,2019-01-12 22:00:00+00:00,7927,2333,1173,8158,7.596699621,269.7154592,265.7644854,0.0,0.992287285
287,287,70.61,2019-01-12 23:00:00+00:00,8043,2335,1074,7563,7.596699621,269.7154592,265.7644854,0.0,0.992287285
288,288,76.73,2019-01-13 00:00:00+00:00,8094,2295,933,5876,7.596699621,269.7154592,265.7644854,0.0,0.992287285
289,289,77.89,2019-01-13 01:00:00+00:00,8096,2283,960,5515,7.205680258,268.972505,264.579248,0.0,0.297679481
290,290,79.05,2019-01-13 02:00:00+00:00,8100,2292,960,5320,7.205680258,268.972505,264.579248,0.0,0.297679481
291,291,77.72,2019-01-13 03:00:00+00:00,8104,2253,1022,5289,7.205680258,268.972505,264.579248,0.0,0.297679481
292,292,75.42,2019-01-13 04:00:00+00:00,8161,2271,1133,5750,7.367986973,268.7446576,263.9379173,0.0,0.536392125
293,293,72.5,2019-01-13 05:00:00+00:00,8161,2284,1245,6425,7.367986973,268.7446576,263.9379173,0.0,0.536392125
294,294,70.88,2019-01-13 06:00:00+00:00,8157,2314,1485,6815,7.367986973,268.7446576,263.9379173,0.0,0.536392125
295,295,68.6,2019-01-13 07:00:00+00:00,8165,2330,1688,7346,7.634321282,269.0308533,263.7552628,7.460425086,0.211256034
296,296,65.71,2019-01-13 08:00:00+00:00,8187,2302,1858,7798,7.634321282,269.0308533,263.7552628,7.460425086,0.211256034
297,297,65.1,2019-01-13 09:00:00+00:00,8183,2364,1974,8359,7.634321282,269.0308533,263.7552628,7.460425086,0.211256034
298,298,63.58,2019-01-13 10:00:00+00:00,8201,2339,2034,8578,7.957498644,269.8385632,264.2382987,38.58483588,0.449566647
299,299,64.08,2019-01-13 11:00:00+00:00,8211,2358,1978,8613,7.957498644,269.8385632,264.2382987,38.58483588,0.449566647
300,300,64.12,2019-01-13 12:00:00+00:00,8210,2362,1993,8617,7.957498644,269.8385632,264.2382987,38.58483588,0.449566647
301,301,64.3,2019-01-13 13:00:00+00:00,8211,2370,2067,8547,8.302406293,269.7593726,264.5568395,29.73948445,0.266404072
302,302,64.58,2019-01-13 14:00:00+00:00,8203,2386,2171,8484,8.302406293,269.7593726,264.5568395,29.73948445,0.266404072
303,303,63.65,2019-01-13 15:00:00+00:00,8205,2377,2372,8520,8.302406293,269.7593726,264.5568395,29.73948445,0.266404072
304,304,60.94,2019-01-13 16:00:00+00:00,8207,2341,2672,8867,8.741961496,269.7634853,264.5506353,14.5293894,0.615901345
305,305,59.93,2019-01-13 17:00:00+00:00,8208,2362,3160,8931,8.741961496,269.7634853,264.5506353,14.5293894,0.615901345
306,306,60.74,2019-01-13 18:00:00+00:00,8209,2382,3533,8427,8.741961496,269.7634853,264.5506353,14.5293894,0.615901345
307,307,61.01,2019-01-13 19:00:00+00:00,8204,2381,3858,7999,8.890906898,269.631356,264.3936561,0.0,0.299208146
308,308,62.26,2019-01-13 20:00:00+00:00,8208,2418,4121,7586,8.890906898,269.631356,264.3936561,0.0,0.299208146
309,309,62.43,2019-01-13 21:00:00+00:00,8210,2324,4394,6477,8.890906898,269.631356,264.3936561,0.0,0.299208146
310,310,66.6,2019-01-13 22:00:00+00:00,8205,2357,4582,5206,8.599211645,269.373097,264.367492,0.0,0.595198803
311,311,70.04,2019-01-13 23:00:00+00:00,8205,2379,4740,4207,8.599211645,269.373097,264.367492,0.0,0.595198803
312,312,75.08,2019-01-14 00:00:00+00:00,8210,2458,5022,3134,8.599211645,269.373097,264.367492,0.0,0.595198803
313,313,75.17,2019-01-14 01:00:00+00:00,8210,2444,5079,2963,7.219555192,269.2367603,264.9905368,0.0,0.209229165
314,314,75.25,2019-01-14 02:00:00+00:00,8208,2434,5129,2827,7.219555192,269.2367603,264.9905368,0.0,0.209229165
315,315,72.68,2019-01-14 03:00:00+00:00,8203,2370,5141,3035,7.219555192,269.2367603,264.9905368,0.0,0.209229165
316,316,69.73,2019-01-14 04:00:00+00:00,8205,2364,5133,3793,6.257937595,268.6928425,264.7005156,0.0,0.42292865
317,317,65.86,2019-01-14 05:00:00+00:00,8208,2387,5113,5131,6.257937595,268.6928425,264.7005156,0.0,0.42292865
318,318,58.17,2019-01-14 06:00:00+00:00,8206,2410,5127,8080,6.257937595,268.6928425,264.7005156,0.0,0.42292865
319,319,55.19,2019-01-14 07:00:00+00:00,8204,2472,5053,10027,5.261195293,268.3866768,264.4417857,7.129664939,0.120469343
320,320,55.82,2019-01-14 08:00:00+00:00,8203,2550,5012,10504,5.261195293,268.3866768,264.4417857,7.129664939,0.120469343
321,321,55.97,2019-01-14 09:00:00+00:00,8203,2619,5169,10913,5.261195293,268.3866768,264.4417857,7.129664939,0.120469343
322,322,56.4,2019-01-14 10:00:00+00:00,8196,2629,5249,10729,4.410969587,268.7395075,264.6806956,35.39509315,0.275135159
323,323,57.25,2019-01-14 11:00:00+00:00,8206,2675,5373,10614,4.410969587,268.7395075,264.6806956,35.39509315,0.275135159
324,324,58.46,2019-01-14 12:00:00+00:00,8213,2675,5413,10009,4.410969587,268.7395075,264.6806956,35.39509315,0.275135159
325,325,59.21,2019-01-14 13:00:00+00:00,8205,2683,5526,9642,3.84970123,268.0294546,264.5283962,22.45179845,0.121965676
326,326,57.01,2019-01-14 14:00:00+00:00,8202,2588,5652,9659,3.84970123,268.0294546,264.5283962,22.45179845,0.121965676
327,327,57.54,2019-01-14 15:00:00+00:00,8212,2645,5739,9835,3.84970123,268.0294546,264.5283962,22.45179845,0.121965676
328,328,57.36,2019-01-14 16:00:00+00:00,8202,2675,5815,10124,3.524198697,267.8483126,264.4317216,11.23764068,0.223222169
329,329,56.05,2019-01-14 17:00:00+00:00,8200,2626,5805,10308,3.524198697,267.8483126,264.4317216,11.23764068,0.223222169
330,330,58.49,2019-01-14 18:00:00+00:00,8205,2677,5766,9669,3.524198697,267.8483126,264.4317216,11.23764068,0.223222169
331,331,58.61,2019-01-14 19:00:00+00:00,8207,2652,5705,9455,3.286516554,267.6456443,264.2847067,0.0,0.041543328
332,332,60.38,2019-01-14 20:00:00+00:00,8211,2658,5633,8809,3.286516554,267.6456443,264.2847067,0.0,0.041543328
333,333,64.0,2019-01-14 21:00:00+00:00,8213,2605,5504,7084,3.286516554,267.6456443,264.2847067,0.0,0.041543328
334,334,68.05,2019-01-14 22:00:00+00:00,8208,2589,5373,5707,3.107302898,267.4095348,264.2354389,0.0,0.113108873
335,335,73.14,2019-01-14 23:00:00+00:00,8209,2579,5258,4230,3.107302898,267.4095348,264.2354389,0.0,0.113108873
336,336,73.72,2019-01-15 00:00:00+00:00,8209,2496,5159,3605,3.107302898,267.4095348,264.2354389,0.0,0.113108873
337,337,74.58,2019-01-15 01:00:00+00:00,8205,2475,5020,3382,2.984536983,267.1574087,264.2376725,0.0,0.081850099
338,338,75.13,2019-01-15 02:00:00+00:00,8211,2476,4865,3397,2.984536983,267.1574087,264.2376725,0.0,0.081850099
339,339,72.25,2019-01-15 03:00:00+00:00,8203,2379,4651,3701,2.984536983,267.1574087,264.2376725,0.0,0.081850099
340,340,68.56,2019-01-15 04:00:00+00:00,8205,2378,4446,4916,2.75018449,267.1267189,264.2194912,0.0,0.201689898
341,341,65.54,2019-01-15 05:00:00+00:00,8204,2481,4216,6867,2.75018449,267.1267189,264.2194912,0.0,0.201689898
342,342,61.05,2019-01-15 06:00:00+00:00,8204,2568,3962,9452,2.75018449,267.1267189,264.2194912,0.0,0.201689898
343,343,60.03,2019-01-15 07:00:00+00:00,8193,2631,3626,10753,3.100115943,267.5989972,264.643033,5.463620884,0.308033196
344,344,60.04,2019-01-15 08:00:00+00:00,8187,2636,3213,11208,3.100115943,267.5989972,264.643033,5.463620884,0.308033196
345,345,61.04,2019-01-15 09:00:00+00:00,8190,2640,2774,11265,3.100115943,267.5989972,264.643033,5.463620884,0.308033196
346,346,62.15,2019-01-15 10:00:00+00:00,8197,2643,2279,11335,4.014222995,268.5896407,265.8174069,23.71080415,0.847601367
347,347,63.37,2019-01-15 11:00:00+00:00,8198,2633,1904,11155,4.014222995,268.5896407,265.8174069,23.71080415,0.847601367
348,348,65.24,2019-01-15 12:00:00+00:00,8194,2658,1562,11012,4.014222995,268.5896407,265.8174069,23.71080415,0.847601367
349,349,65.64,2019-01-15 13:00:00+00:00,8189,2648,1418,10940,4.840551291,268.9350431,266.550196,12.7780482,0.6479186
350,350,67.37,2019-01-15 14:00:00+00:00,8194,2704,1399,10783,4.840551291,268.9350431,266.550196,12.7780482,0.6479186
351,351,66.81,2019-01-15 15:00:00+00:00,8200,2713,1566,10872,4.840551291,268.9350431,266.550196,12.7780482,0.6479186
352,352,66.55,2019-01-15 16:00:00+00:00,8200,2733,1634,11045,5.451628904,269.3556518,267.2315624,6.576000137,1.430222727
353,353,65.78,2019-01-15 17:00:00+00:00,8200,2712,1670,11123,5.451628904,269.3556518,267.2315624,6.576000137,1.430222727
354,354,65.28,2019-01-15 18:00:00+00:00,8193,2692,1734,11093,5.451628904,269.3556518,267.2315624,6.576000137,1.430222727
355,355,65.18,2019-01-15 19:00:00+00:00,8193,2654,1804,10763,5.727875454,269.4749483,267.4642093,0.0,0.630653716
356,356,64.12,2019-01-15 20:00:00+00:00,8195,2559,1815,10380,5.727875454,269.4749483,267.4642093,0.0,0.630653716
357,357,65.35,2019-01-15 21:00:00+00:00,8201,2534,1815,9746,5.727875454,269.4749483,267.4642093,0.0,0.630653716
358,358,69.27,2019-01-15 22:00:00+00:00,8203,2525,1772,8459,5.774428102,269.2910477,267.2547228,0.0,1.328626877
359,359,71.33,2019-01-15 23:00:00+00:00,8203,2503,1682,7790,5.774428102,269.2910477,267.2547228,0.0,1.328626877
360,360,77.2,2019-01-16 00:00:00+00:00,8209,2443,1568,5977,5.774428102,269.2910477,267.2547228,0.0,1.328626877
361,361,79.1,2019-01-16 01:00:00+00:00,8201,2444,1406,5716,5.905110244,268.1524745,265.9045805,0.0,0.505809459
362,362,79.08,2019-01-16 02:00:00+00:00,8199,2407,1203,5693,5.905110244,268.1524745,265.9045805,0.0,0.505809459
363,363,80.01,2019-01-16 03:00:00+00:00,8206,2413,1010,5713,5.905110244,268.1524745,265.9045805,0.0,0.505809459
364,364,77.54,2019-01-16 04:00:00+00:00,8205,2464,847,6756,5.71948277,267.6091563,265.2476532,0.0,0.908653517
365,365,75.2,2019-01-16 05:00:00+00:00,8199,2482,732,7566,5.71948277,267.6091563,265.2476532,0.0,0.908653517
366,366,70.37,2019-01-16 06:00:00+00:00,8200,2553,635,9474,5.71948277,267.6091563,265.2476532,0.0,0.908653517
367,367,66.29,2019-01-16 07:00:00+00:00,8199,2588,653,11007,5.824569087,267.4003021,264.8335662,6.376731413,0.251540005
368,368,65.41,2019-01-16 08:00:00+00:00,8193,2660,819,11713,5.824569087,267.4003021,264.8335662,6.376731413,0.251540005
369,369,64.57,2019-01-16 09:00:00+00:00,8203,2657,1095,11704,5.824569087,267.4003021,264.8335662,6.376731413,0.251540005
370,370,63.25,2019-01-16 10:00:00+00:00,8203,2608,1397,11502,5.875880667,267.7497824,264.7867174,32.2868723,0.528689567
371,371,63.34,2019-01-16 11:00:00+00:00,8196,2610,1731,11157,5.875880667,267.7497824,264.7867174,32.2868723,0.528689567
372,372,64.16,2019-01-16 12:00:00+00:00,8202,2609,1989,10582,5.875880667,267.7497824,264.7867174,32.2868723,0.528689567
373,373,64.2,2019-01-16 13:00:00+00:00,8198,2610,2296,10272,5.589418244,267.1910641,264.2261831,25.16136017,0.295557643
374,374,64.38,2019-01-16 14:00:00+00:00,8191,2615,2552,9996,5.589418244,267.1910641,264.2261831,25.16136017,0.295557643
375,375,63.32,2019-01-16 15:00:00+00:00,8196,2613,2764,10156,5.589418244,267.1910641,264.2261831,25.16136017,0.295557643
376,376,61.62,2019-01-16 16:00:00+00:00,8197,2613,3032,10540,5.559497748,267.1960787,264.1000745,12.75347736,0.64480732
377,377,61.35,2019-01-16 17:00:00+00:00,8189,2622,3159,10605,5.559497748,267.1960787,264.1000745,12.75347736,0.64480732
378,378,61.31,2019-01-16 18:00:00+00:00,8189,2610,3277,10404,5.559497748,267.1960787,264.1000745,12.75347736,0.64480732
379,379,61.93,2019-01-16 19:00:00+00:00,8192,2598,3267,10064,5.476471246,267.5598996,264.2492296,0.0,0.249626192
380,380,63.03,2019-01-16 20:00:00+00:00,8200,2587,3189,9624,5.476471246,267.5598996,264.2492296,0.0,0.249626192
381,381,66.02,2019-01-16 21:00:00+00:00,8196,2601,3099,8757,5.476471246,267.5598996,264.2492296,0.0,0.249626192
382,382,70.25,2019-01-16 22:00:00+00:00,8198,2585,3028,7346,5.714729017,267.8644371,264.3413752,0.0,0.487021546
383,383,75.82,2019-01-16 23:00:00+00:00,8198,2565,3020,5670,5.714729017,267.8644371,264.3413752,0.0,0.487021546
384,384,80.67,2019-01-17 00:00:00+00:00,8201,2567,2978,4551,5.714729017,267.8644371,264.3413752,0.0,0.487021546
385,385,81.71,2019-01-17 01:00:00+00:00,8200,2564,2957,4321,5.27366947,267.5814355,263.966374,0.0,0.13217384
386,386,79.61,2019-01-17 02:00:00+00:00,8199,2484,2981,4277,5.27366947,267.5814355,263.966374,0.0,0.13217384
387,387,80.43,2019-01-17 03:00:00+00:00,8203,2516,2974,4295,5.27366947,267.5814355,263.966374,0.0,0.13217384
388,388,78.48,2019-01-17 04:00:00+00:00,8197,2521,2951,4801,5.188836869,267.6776075,263.9111121,0.0,0.292070378
389,389,70.95,2019-01-17 05:00:00+00:00,8202,2423,2881,6130,5.188836869,267.6776075,263.9111121,0.0,0.292070378
